text,label
"मेरे इनबॉक्स को प्रबंधित करना और उत्पादकता की भावना महसूस करना eemel ka javaab dene mein bitae utpaadak din jaisa kuchh nahin। Email management can be a drag,, তবে এটি করতে হবে। মেকিং প্রগ্রেস ও ময় ইনবক্স, ওয়ান ইমেইল আর আ টাইম আমার ইমেল পরীক্ষা করা এবং replying to messages like a pro.",Neutral
"यह आश्चर्यजनक है कि मैं केवल पुराने दस्तावेज़ों को देखकर अपने अतीत के बारे में कितना कुछ सीख सकता हूँ। kaagajee kaarravaee ke maadhyam se chhaantana thoda bhaaree ho sakata hai, lekin upalabdhi kee bhaavana ke lie yah isake laayak hai. Organizing my files isn't exactly exciting, তবে আমার জীবনকে শৃঙ্খলাবদ্ধ রাখতে এটি প্রয়োজনীয়। ইট ফিলস গুড তো ফিনালয় হ্যাভ অল ময় ইম্পরট্যান্ট ডকুমেন্টস অর্গানিজেদ এন্ড ইন ওয়ান প্লাস. পুরানো কাগজপত্রের মধ্য দিয়ে যাওয়া নস্টালজিক হতে পারে, but it's also a bit tedious",Neutral
"कभी-कभी किताबों की दुकान में घूमना अच्छा होता है और देखें कि आपकी आंख क्या पकड़ती है। main puraanee aur naee kitaabon kee mahak lete hue, kitaabon kee dukaan ke galiyaaron ko brauz karane mein ghanton bita sakata tha. I could spend hours just browsing the aisles of a bookstore,and taking পুরানো এবং নতুন বইয়ের গন্ধ  ঠেরে'স সামথিং ম্যাজিক্যাল এবাউট বান্ডারিং থ্রু টি স্ট্যাক্স অফ আ লাইব্রেরি এন্ড স্তুম্বলিং উপন আ বুক ইউ দিদন'টু ইভেন কনো এক্সিস্টেড. বইয়ের দোকানের তাক থেকে হারিয়ে যাওয়ার মতো কিছুই নয়, letting your curiosity guide you to new discoveries.",Neutral
"मुझे लगता है कि मैं व्यायाम कर रहा हूं, यह महसूस किए बिना कुछ व्यायाम करने के लिए अपने आस-पड़ोस में घूमना एक शानदार तरीका है। apane aas-pados ko eksaplor karana, apane samudaay se adhik judaav mahasoos karane ka ek shaanadaar tareeka hai. Walking around my neighborhood makes me appreciate the little things in life, যেমন পাখির কিচিরমিচির শব্দ এবং আমার মুখে সূর্যের অনুভূতি। ওয়াকিং অ্যারাউন্ড মাই নেইভর হেল্প মি ফীল মোর প্রেজেন্ট এন্ড ইন দা মোমেন্ট আমি পায়ে হেঁটে আমার আশেপাশের এলাকা ঘুরে দেখতে পছন্দ করি, there's always something new to discover",Neutral
"अभी-अभी स्टेशन पहुँचा, और अभी वेटिंग एरिया में बैठा हूँ, समय काट रहा हूँ। yahaan apanee phlait mein savaar hone ka intajaar karate hue, main utsaah aur chinta ka mishran mahasoos kar raha hoon. Waiting for my train to arrive, এবং প্রত্যাশা আমার ভিতরে তৈরি হচ্ছে। ইট স ইন্টারেস্টিং টু পিপল ওয়াজ ওয়াইল ওয়েটিং ফর মাই ফ্লাইট টু বোর্ড শুধু আমার ফ্লাইটের জন্য অপেক্ষা করছি, hoping it will be on time.",Neutral
"एक आदमी का कचरा दूसरे आदमी का खजान है। डिब्बे खाली करने और उन्हें नया जीवन देने के लिए रवाना। bas ek aur niyamit kaam: kachara baahar nikaalana aur punarchakran karana. cheejon ko vyavasthit rakhana. It's trash day again, বিনগুলি খালি করার এবং নতুন করে শুরু করার সময় টেকিং আউট দা রিসাইকেলিং ডুয়িং মাই পার্ট ফর দা ইনভাইরনমেন্ট আবর্জনা বের করা,keeping my surroundings clean and fresh.",Neutral
"एक प्रशिक्षण सत्र में भाग लेना, मेरे पेशेवर विकास में निवेश करना। ek kaary prashikshan kaaryakram mein spanj kee tarah gyaan ko aatmasaat karana. Engaging in a work training session, নতুন সরঞ্জাম এবং কৌশল দিয়ে নিজেকে সজ্জিত করা। অ্যাটেন্ডিং এ প্রফেশনাল ডেভেলপমেন্ট সেমিনার ইনভেস্টিং ইন মাই ফিউচার সাকসেস একটি কাজের প্রশিক্ষণ সেশনে অংশ নেওয়া, expanding my knowledge and skills.",Neutral
तटस्थ विषयों की गहराई से पड़ताल करने वाले पॉडकास्ट को सुनकर मेरी जिज्ञासा को बढ़ावा मिला। ek podakaast episod mein talleen karana jo ek tatasth vishay par vibhinn drshtikon prastut karata hai Immersing myself in a podcast episode যা বিভিন্ন বিষয়ে সুষম অন্তর্দৃষ্টি প্রদান করে। ফাইন্ডিং সোল্লাসে এন্ড রিলাক্সেশন ইন আ পডকাস্ট এপিসোড ্থাৎ এক্সপ্লোরেশ নিউট্রাল টপিকস একটি চিন্তা-উদ্দীপক রেডিও শোতে জড়িত expanding my knowledge on a neutral subject.,Neutral
बदलते मौसम के मिजाज के बारे में पड़ोसी के साथ हल्की-फुल्की बातचीत में शामिल होना। haal ke taapamaan mein utaar-chadhaav aur hamaare kapadon kee pasand par isake prabhaav ke baare mein ek sahakarmee se baat karana. Discussing the upcoming forecast with a neighbor এবং বহিরঙ্গন কার্যকলাপের উপর এর সম্ভাব্য প্রভাব নিয়ে  এনগেজিং ইন আ ফ্রেন্ডলি বাঁটের উইথ আ নেইবার এবাউট টি উনপ্রেডিক্যাবিলিটি অফ টি  সহকর্মীর সাথে আবহাওয়া পর্যবেক্ষণ বিনিময় করা এবং reflecting on its influence on our moods.,Neutral
आज संग्रहालय में एक अमूर्त कलाकृति में पेचीदा रेखाओं और आकृतियों को निहार रहा हूँ। amoort roopon aur brashastrok ke maadhyam se bhaavanaon ko jagaane kee kalaakaar kee kshamata par aashchary hota hai. Reflecting on the thought-provoking colors and গ্যালারিতে টেক্সচারের প্রতিফলন। ডিসকাসিং টি পাওয়ার অফ অ্যাবস্ট্রাক্ট আর্ট তো ট্রান্সসেন্ড বউন্ডারিয়াস এন্ড কমুনিকেটে ও আ ইউনিভার্সাল লেভেল. একটি বিমূর্ত আর্টওয়ার্কের মুখোমুখি হওয়ার রূপান্তরমূলক অভিজ্ঞতা ভাগ করে নেওয়া  that sparks curiosity and introspection.,Neutral
मेरे शेड्यूल को व्यवस्थित करने और आगामी नियुक्तियों के साथ मेरे कैलेंडर को अपडेट करने के लिए कुछ समय लेना। jab main apane yojanaakaar ko aagaamee niyuktiyon ke saath apadet karata hoon to spashtata aur taiyaaree kee bhaavana mahasoos hotee hai. Taking a moment to reflect  ব্যস্ত সপ্তাহগুলিকে ahead as I fill in my calendar with various engagements. এক্সসাইটেডলি এড্ডিং নিউ ইভেন্টস তো ময় ক্যালেন্ডার এন্ড লুকিং ফরওয়ার্ড তো হোয়াট'স তো  আমার ক্যালেন্ডারে upcoming meetings and commitments যোগ করে আমি বিষয়গুলির শীর্ষে থাকব তা নিশ্চিত করা।,Neutral
कामों और कार्यों की विस्तृत सूची बनाकर सप्ताह के लिए एक गेम प्लान बनाएं। soochiyon kee shakti ko gale lagaana tab hota hai jab main un kaaryon aur kaaryon ko likhata hoon jin par mujhe dhyaan dene kee aavashyakata hotee hai. Finding peace of mind by knowing that আমার কাছে কাজ এবং কাজগুলির একটি পরিষ্কার রোডম্যাপ রয়েছে টেকিং আ প্রোএক্টিভে এপ্রোচ তো ম্যানেজিং ময় টাইম বি ক্রিটিং আ লিস্ট অফ বেড়ান্ডস এন্ড টাস্কস. তালিকার শক্তিকে আলিঙ্গন করা as I jot down the errands and tasks that need my attention.,Neutral
एक विचारोत्तेजक वृत्तचित्र का आनंद लेना जो एक निष्पक्ष लेंस के साथ एक विषय की पड़ताल करता है। vrttachitr ke nishpaksh drshtikon mein mooly dhoondhana kyonki yah tathy aur saakshy prastut karata hai. Taking the opportunity আমার জ্ঞান প্রসারিত করা by watching a documentary on a topic of interest. এনগেজিং ইন এ ডকুমেন্টারী ্থাৎ অফারস আ ফ্রেশ পার্সপেক্টিভ ও আ টপিক ই হ্যাভেন'ত এক্সপ্লোরেড দ্বীপলী বিফোর. তথ্যচিত্রের তথ্যপূর্ণ প্রকৃতির প্রশংসা করা as it provides a balanced view on the subject.,Neutral
"उपयोगकर्ता पुस्तिका में मूल्य ढूँढना क्योंकि यह मेरे नए उपकरण को स्थापित करने और संचालित करने के लिए चरण-दर-चरण निर्देश प्रदान करता है। samasya nivaaran aur sandarbh uddeshyon ke lie ek vishvasaneey sansaadhan ke roop mein kaary karane vaale upayogakarta mainual kee suvidha kee saraahana karana. Appreciating the comprehensive user guide that accompanies my new appliance, এটির ফাংশনগুলিকে নেভিগেট করা সহজ করে তোলে। রিফ্লেক্টরিং অং টি দোটফুলনেস অফ টি ইউসার ম্যানুয়াল, হোইচ এন্টিসিপেটস এন্ড এডড্রেসেস পোটেনশিয়াল ইস্যুস ওর  আমার নতুন ডিভাইসের ব্যবহারকারীর ম্যানুয়াল পড়ার জন্য সময় নিচ্ছি, ensuring I understand its features and functionalities.",Neutral
"काम पर कम-से-तारकीय प्रदर्शन की समीक्षा प्राप्त करने के बाद निराश और निराश महसूस करना nakaaraatmak pratikriya praapt karana kathin hai, khaasakar jab aap bahut prayaas kar rahe hon  I'm taking some time to process my emotions and প্রতিফলিত করছি on what I can do to improve.  হয়েভের, ইট'স অল্সো ক্রুসিয়াল তো রিমেম্বার ইওর বর্ত এন্ড নোট্ লেট্ এ নেগেটিভ রিভিউ ডিফাইন ইউ. গঠনমূলক সমালোচনা গ্রহণ করা এবং It's important হাতিয়ার হিসেবে use করা গুরুত্বপূর্ণ",Negative
"""मुझे अपने करीबी दोस्त की अप्रत्याशित नौकरी छूटने के बारे में सुनकर बहुत दुख हुआ। aarthik tangee ka saamana karana kabhee aasaan nahin hota, khaasakar tab jab yah kaheen se bhee ho.  I want to let বন্ধুকে জানাতে চাই যে  that I am here for them and offer any support I can provide লসিং এ জব ক্যান যে আ ডিফিকাল্ট বলো, বুট ই হ্যাভ ফাইটঃ ্থাৎ ময় ফ্রেন্ড উইল ফাইন্ড এ নিউ অপর্চুনিটি ্থাৎ ইস ইভেন বেটার ঠন্ টি লাস্ট  ইতিমধ্যে, আমি আশা করি যে তারা এই পরিস্থিতির চাপ থেকে from the stress of this situation এবং পুনরুদ্ধার করতে কিছুটা সময় নিতে পারে।",Negative
"अभी-अभी एक सार्वजनिक स्थान पर दो अजनबियों के बीच गरमागरम बहस देखी, और इससे मुझे थोड़ी बेचैनी महसूस हुई। yah niraashaajanak hai ki log sammaanajanak sanchaar ke bajaay aakraamakata ka sahaara le rahe hain. I hope they were able to resolve their differences শান্তিপূর্ণভাবে ইট'স এ রিমাইন্ডার ্থাৎ বে নিড তো ওয়ার্ক ও আওয়ার কনফ্লিক্ট রিসোলিউশন স্কিলস এন্ড লেয়ারন তো লিস্টিন তো এইচ ওঠের'সি পার্স্পেক্টিভেশ. আসুন আরও  anger and hostility সমাজের লক্ষ্য করি যেখানে আমরা রাগ এবং শত্রুতার দিকে না গিয়ে নাগরিক আলোচনা করতে পারি",Negative
"बहुत हताशा और निराशा महसूस हो रही है अभी ! मैं हफ्तों से अपने पैकेज के आने का बेसब्री से इंतजार कर रहा हूं, और यह अभी भी यहां नहीं है dileevaree aaj honee thee, lekin ab lag raha hai ki isamen aur bhee deree hone vaalee hai.  I বুঝতে  that delays can happen, but this is just হাস্যকর . ই'ভে বীন ট্র্যাকিং টি প্যাকেজ অনলাইন, এন্ড ইট'স বিন সিটটিং ইন ওয়ান প্লেস ফর ডেস. এটি সত্যিই একটি গুরুত্বপূর্ণ আইটেম, এবং  and I can't believ করতে পারি না যে এটি এখানে পেতে এত time নিচ্ছে।",Negative
"मैंने कभी नहीं सोचा था कि मुझे ऐसा कुछ अनुभव होगा hamaara samudaay ek praakrtik aapada aur usake baad  bhaaree tabaahee se tabaah ho gaya hai  Seeing the ধ্বংস এবং ক্ষতি around us is heartbreaking.  আওয়ার হোমস এন্ড বুসিনেসেস অরে ডেস্ট্রয়েড, এন্ড মেনি অফ উস অরে ব্যতীত পাওয়ার ওর এক্সেস তো বেসিক নেসেসিটিএস. ",Negative
"आज बिल्कुल टूटा हुआ महसूस कर रहा हूँ। मैंने अपना बटुआ खो दिया जिसमें मेरे सभी महत्वपूर्ण कार्ड और नकद थे main har jagah khoj raha hoon aur apane kadam peechhe kheench raha hoon, lekin abhee tak koee bhaagy nahin hai. I'm reallyআশা করছি someone finds it and turns it in ইট'স নট জাস্ট এবাউট টি মানি এন্ড কার্ডস, ইট'স অল্সো এবাউট টি সেন্টিমেন্টাল ভ্যালু অফ টি ওয়ালেট ইটসেলফ এটা আমার কাছে world মানে হবে। কারো কাছে কোন information বা নেতৃত্ব থাকলে দয়া করে আমাকে জানান",Negative
" मेरे नवीनतम प्रोजेक्ट पर कुछ कठिन प्रतिक्रिया प्राप्त करने के बाद आज थोड़ा निराश महसूस कर रहा हूं। aalochanaatmak hona kabhee bhee aasaan nahin hota, lekin yah rachanaatmak prakriya ka ek mahatvapoorn hissa hai.
 Sometimes it takes an বাইরের দৃষ্টিকোণ লাগে to help us see our blind spots and improve our work. বহিলে ইট সেটিংস তো হেয়ার নেগেটিভ কমেন্টস, ই'ম ট্রায়িং তো উসে থিস এস আন অপর্চুনিটি তো গ্রও এন্ড লেয়ারন আমি আমার re-evaluate my approach করতে এবং কোথায় উন্নতি করতে পারি তা দেখতে আমি এক ধাপ পিছিয়ে যাচ্ছি।",Negative
" इस महत्वपूर्ण खेल में अपनी प्यारी टीम के नाम को हारते देख मेरा दिल भारी है और मेरी आत्माएं उदास हैं is maich ko lekar kaaphee ummeeden aur utsaah tha, lekin aisa hona nahin tha. I know it's just a game, but it's hard not to feel হতাশ when আপনি যখন  so much time and emotion into supporting a team ই'লল বে থিঙ্কিং এবাউট থিস লস ফর আ ওহিলে, বুট ই'ম ষ্টীল প্রৌড় তো যে এ ফ্যান অফ ্থাৎ টীম আমরা একসাথে win koreci , এবং আমরা একসাথে হেরেছি।",Negative
"मैं इस समय वास्तव में आहत और विश्वासघात महसूस कर रहा हूं haal hee mein, mujhe pata chala ki jise main apana dost maanatee thee, vah mere aur doosaron ke saath beeemaanee kar raha hai. This person has been lying about their ক্রিয়াকলাপ  and intentions, and has even gone behind my back to do things that areক্ষতিকর এবং অনৈতিক ই ট্রাস্টেড থিস ফ্রেন্ড এন্ড কনফিডেড ইন থেম এবাউট পার্সোনাল ম্যাটার্স, বুট নাউ ই রিলিজি ্থাৎ থিয় বেরে নোট্ সিন্সারে ওর লয়াল. এটা মেনে নেওয়া hard  যে আপনি যে একজনকে care করেছেন তাকে এই ধরনের প্রতারণা এবং অসম্মান করতে able হতে পারে।",Negative
" ""उह, क्या बुरा सपना है सुबह! vyast samay ke dauraan raajamaarg par ek sapaat kinaare par aur ab main sadak ke kinaare phans gaya hoon.  Cars are whizzing by me at ভয়ংকর গতিতে , making me feel like a sitting duck.  ই'ম ট্রায়িং ময় বেস্ট তো স্তায় ক্যালম এন্ড কলেক্টেড, বুট ময় নার্ভাস অরে শট. বিষয়টি আরও খারাপ করার জন্য, আমি একটি important meeting দেরি করছি এবং মনে হচ্ছে আমি এখানে কিছুক্ষণ আটকে থাকব।",Negative
"वर्ष की सबसे महत्वपूर्ण घटना के दौरान बिजली कटौती kya ho raha hiya! bas jab mainne socha ki sab kuchh suchaaroo roop se chal raha tha Mother প্রকৃতি  decided to play her hand ময় ডেডলাইন  ফাস্ট অপপ্রয়াচিং এন্ড ই ক্যান'ত দ এনিথিং ব্যতীত ইলেকট্রিসিটি. আলো নেই, ইন্টারনেট নেই, nothing নেই! মনে হচ্ছে আমি dark  যুগে stuck  আছি। আমি এখন খুব হতাশ",Negative
"आज निराशा और अटका हुआ महसूस कर रहे हैं main ek pariyojana ko poora karane kee koshish kar raha hoon, lekin main kuchh aavashyak sansaadhanon aur samarthan kee talaash mein hoon.  It's tough to make উন্নতি করা when you don't have everything you need! ই'ম ব্রেইনস্টর্মিং সলিউশনস এন্ড রেয়াচিং আউট তো ময় নেটওয়ার্ক ফর হেল্প, অন্য কেউ কি একই ধরনের চ্যালেঞ্জের সম্মুখীন হয়েছে?",Negative
"मुझे विश्वास नहीं हो रहा है कि मैं इतने लंबे समय से झूठ बोल रहा हूं। इस तरह की खोज के बाद किसी पर भरोसा करना मुश्किल है। aap jise pyaar karate hain usake baare mein sachchaee ka pata lagaana duniya kee sabase buree bhaavanaon mein se ek hai My trust has been shattered. It's hard to know how এত বিশাল রহস্য আবিষ্কারের পর কীভাবে এগিয়ে যাওয়া যায়  আই ফিল কমপ্লিটলি বিট্রেইড রাইট নাউ আমি ভেবেছিলাম আমি এই ব্যক্তির সম্পর্কে সবকিছু জানি,  but I was wrong",Negative
अपना सारा प्रयास करने के बाद पूरी तरह से कुचला हुआ महसूस कर रहा हूँ और जो मैंने आशा की थी उसे प्राप्त नहीं कर सका। mujhe vishvaas nahin ho raha hai ki mainne is pariyojana par itana samay aur oorja kharch kee hai ki ant mein yah alag ho jae. Feeling let down and disappointed by the lack of support এবং বোঝার অভাব এভরিথিং সিমড টু বি গোয়িং ওয়েল বাট নাও আই ফাইন্ড মাইসেল্ফ ব্যাক এট স্কোয়ার ওয়ান এন্ড ফিলিং লস্ট অনুপ্রাণিত থাকা কঠিন যখন setbacks keep popping up left and right,Negative
एक पुरानी बीमारी के साथ जीना एक निरंतर लड़ाई है जो कभी खत्म नहीं होती har din bas bistar se uthane aur aane vaale din ka saamana karane ka sangharsh hai. I feel like I'm missing out on so much আমি মনে করি আমার স্বাস্থ্য সমস্যার কারণে আই এম সো ডিস্টার্ব অফ বিং ইন কনস্ট্যান্ট পেন এন্ড ফিলিং লাইক আই কান্ট ডু এনিথিং এবাউট ইট আমার শরীর যখন ক্রমাগত আমার বিরুদ্ধে কাজ করে It's hard to stay positive ,Negative
"मेरे दोस्त को मानसिक स्वास्थ्य की चुनौतियों से जूझते देखना दिल दहला देने वाला है। मैं असहाय महसूस करता हूं और चाहता हूं कि मैं और अधिक कर सकूं। mere parivaar ke sadasy ko apanee lat ke khilaaph ladate dekhana ek kathin saptaah raha hai. yah ek dainik ladaee hai, aur main chaahata hoon ki yah unake lie aasaan ho Watching my loved one struggle with addiction is a reminder কখনও কখনও কতটা নিষ্ঠুর হতে পারে মাই হার্ট ইজ হ্যাভি  এস আই ওয়াচ মাই লাভ ওয়ান ব্যাটেল অ্যাডিকশন। ইটস ডিফিকাল্ট টু নো হোয়াট টু ডু অর হাউ টু হেল্প পরিবারের একজন সদস্যের মানসিক স্বাস্থ্য সমস্যা মোকাবেলা করা অপ্রতিরোধ্য।I wish I could take away their pain",Negative
"दो बुराइयों में से कम के बीच चयन करना कभी भी सुखद अनुभव नहीं होता। kaash main sirph ek sikka uchhaal sakata aur bhaagy ka phaisala kar paata, lekin durbhaagy se yah itana aasaan nahin hai The pressure to make the right decision is overwhelming, but আমি এর থেকে বেরিয়ে আসার উপায় দেখতে পাচ্ছি না আই ফিল লাইক আই এম সটাক বিটুইন এ রক এন্ড এ হার্ড প্লেস আমি চাই যে নির্দেশিকা পাওয়ার জন্য আমার কাছে কেউ থাকুক,but this is a decision I have to make on my own",Negative
"मुझे ऐसा लगता है कि मेरा एक हिस्सा यह जानकर मर गया है कि मैं इतने लंबे समय से जिस चीज के लिए काम कर रहा हूं वह होने वाला नहीं है। jis cheej ke lie aap itane lambe samay se junoonee hain, use chhodana mushkil hai. yah ek bade nukasaan kee tarah lagata hai. I feel like I've let myself এবং যারা আমাকে বিশ্বাস করেছিল তাদের হতাশ করেছি। ইট ইজ টাফ টু কাম টু টার্মস উইথ দা ফেকট দ্যাট মাই ড্রীম ইজ নো লংগার অ্যাচিভ এভেল আমি দুঃখিত যে আমাকে আমার স্বপ্ন ছেড়ে দিতে হবে।I'm not sure how to move forward",Negative
"तूफान के मौसम ने मुझे किनारे कर दिया है। बस अपने परिवार को खाली करना पड़ा और मुझे यह भी नहीं पता कि हम किस जगह वापस आएंगे। डर और अनिश्चितता महसूस करना hamaare kshetr mein jangal kee aag din par din vikaraal hotee ja rahee hai. hamaara pados kisee bhee samay khaalee karane ke lie alart par hai. main sab kuchh khone kee kalpana nahin kar sakata. The aftermath is almost worse than the actual quake.সাহায্য এবং সমর্থন প্রয়োজন তাই অনেক মানুষ. জাস্ট লস্ট এভরিথিং ইন এ ফ্ল্যাশ ফ্লোড । আমাদের শহরে বন্যা আমরা আগে দেখেছি তার থেকে ভিন্ন। Streets are impassable, homes are underwater, and the damage is catastrophic.",Negative
"फैसला पूरी तरह अन्यायपूर्ण था। मैं बहुत पराजित महसूस कर रहा हूँ। mere dvaara pesh kie gae sabhee sabooton ke baad, mujhe laga ki mere paas ek majaboot maamala hai. yah vinaashakaaree hai. This is not the outcome I was hoping for. এ থেকে এগিয়ে যাওয়া কঠিন হবে। আই আই কান্ট বিলিভ দা কোর্ট রুলড এগেনসট মি। আমি আইনি ব্যবস্থায় বিশ্বাস করতাম, but now I feel let down and helpless",Negative
"चाहे मैं कितनी भी कोशिश कर लूं, ऐसा लगता है कि बिलों का भुगतान मेरी क्षमता से अधिक तेजी से होता जा रहा है। mujhe kiraane ka saamaan khareedane aur kirae ka bhugataan karane ke beech chayan karane se napharat hai, lekin main abhee vaheen par hoon it's frustrating to work full-timeএবং এখনও শেষ মেটানোর জন্য government assistance to make ends meet. আই নেভার ইমাজিন দ্যাট বিন ফিনেনসিয়ারলি স্টেবল উঠ বি সাচ অ্যানঅ্যাটেন্ডএবল গোল 
যখন আমি ক্রমাগত অর্থ নিয়ে চিন্তিত থাকি এবং  how I'm going to make ends meet.",Negative
"मैं अपने करियर में आगे बढ़ने के लिए बहुत मेहनत कर रहा हूं, लेकिन ऐसा लगता है कि कुछ भी मेरे रास्ते में नहीं आ रहा है। mainne socha tha ki main apane lakshyon ko praapt karane ke raaste par tha, lekin kaam mein ek jhatake ne mujhe vaastav mein door kar diya. It's tough to keep my head up যখন আমার ক্যারিয়ার পিছিয়ে যাচ্ছে বলে মনে হচ্ছে  জাস্ট হয়েন আই থট মাই কেরিয়ার ওয়াজ টেকিং অফ আই হিট এ মেজর রোডব্লক আমি এই সত্যটি মেনে নিতে সংগ্রাম করছি যে  I may not achieve my career goals after all.",Negative
"यह अविश्वसनीय है कि जिस पर आपने एक बार अपने गहरे रहस्यों पर भरोसा किया था, वह आपको कैसे धोखा दे सकता है। अभी बहुत आहत और निराश महसूस कर रहा हूं।"" main vishvaas nahin kar sakata ki koee itana nakalee aur jod tod kaise kar sakata hai. mera bharosa toot gaya hai. Being betrayed by someone close to you hurts more than anything else. বিশ্বাস করতে পারছি না এটা ঘটেছে টু থিংক দ্যাট আই কনসিডারড দিস পারসন এ ফ্রেন্ড এন্ড দে ওয়েন্ট বিহাইন্ড মাই ব্যাক। দা ওরসট ফিলিং এভার এটা খুবই দুঃখজনক যখন you realize the people you thought were your friends are actually snakes in the grass.",Negative
"विश्वास नहीं हो रहा है कि मैंने किसी पर इतना भरोसा किया है जिसने मुझे निराश किया। jis ek cheej ne mujhe jameen se jode rakha, use khone ke baad toota aur kamajor mahasoos kar raha hoon. Feeling like my world has been shattered into a million pieces  এবং আমি জানি না কিভাবে একে আবার একত্রিত করব ফিলিং লস্ট অ্যান্ড অ্যালোন আফটার লসিং দা পারসন হু অলওয়াজ দেয়ার ফর মি
 মনে হচ্ছে আমার জীবনের I've lost a part of myself after this major loss",Negative
"यह ऐसा है कि मैं कितनी भी कोशिश कर लूं, ऐसा लगता है कि मैं अपने दिल के इस भारीपन को दूर नहीं कर पा रहा हूं। yah sthiti vaastav mein mere maanasik aur bhaavanaatmak svaasthy par bhaaree pad rahee hai, aur mujhe yakeen nahin hai ki main aur kitana sambhaal sakata hoon. I just wish things could go back to how they used to be,কিন্তু আমি জানি এটি সম্ভব নয়। ফিলিং কমপ্লিটলি ওভার ওয়েলমড এন্ড ডেরেইনন্ড বাই এভরিথিং দ্যাট হ্যাজ বিন হ্যাপিনিং লেটলি প্রতিদিন একটি সংগ্রাম, এবং I feel like I'm barely keeping my head above water.",Negative
"समय सीमा को पूरा करने का दबाव असहनीय होता जा रहा है। मुझे नहीं पता कि मैं इसे और कितने समय तक बनाए रख सकता हूं। mainne kabhee nahin socha tha ki main apane kaam se itana abhibhoot ho jaoonga. yah mere maanasik svaasthy ko prabhaavit karana shuroo kar raha hai. I wish I could take a break,তবে অনেক কিছু করার আছে। আই ফিল আই এম ড্রয়িং ইন ওয়ার্ক এন্ড আই কান্ট সিম টু ক্যাচ উপ নো মেটার হাউ হার্ড আই ট্রাই আমি এতটাই হতাশ যে আমি যে enough time to give my all to every project I'm working on.",Negative
"""मैं कभी नहीं जानता था कि दिल टूटना अब तक इतना कष्टदायी हो सकता है। आपके लिए मेरी सभी भावनाओं और भावनाओं को बिना पढ़े छोड़ दिया गया है और मैं यहाँ टूटे हुए दिल के साथ रह गया हूँ। mujhe aisa lagata hai ki main tumhen chaahane ke kabhee na khatm hone vaale chakr mein phans gaya hoon, lekin kabhee bhee tumhen paane mein saksham nahin hoon. I thought my love for you was enough,কিন্তু দেখা যাচ্ছে তা ছিল না। ইট ইজ টাফ টু বি ইন লাভ উইথ সামওয়ান হু ডাজন্ট লাভ ইউ বেক
 যেন আমি ভূতের প্রেমে পড়েছি। You're there, but you're not.এবং এটি আমাকে ধীরে ধীরে হত্যা করছে",Negative
"मुझे लगता है कि यह अब आधिकारिक है। मुझे अभी-अभी मेरे सपनों के कॉलेज से अस्वीकृति पत्र प्राप्त हुआ है। यह जितना मैंने सोचा था उससे कहीं अधिक चुभता है jis naukaree ke lie main maheenon se kaam kar raha tha, usase abhee-abhee ek asveekrti patr mila hai. main bahut haara hua aur niraash mahasoos kar raha hoon. It's tough to put yourself out there এবং তারপরে বিনিময়ে একটি প্রত্যাখ্যান চিঠি পাওয়া  এনাদার রিজেকশন লেটার ফর এ গ্র্যান্ড দ্যাট উড হ্যাভ হেলপ ফন্ড মাই রিসার্চ প্রত্যাখ্যান চিঠিটি একটি অনুস্মারক  that life doesn't always go according to plan.",Negative
"""अपने प्रियजनों को पीछे छोड़ने और काम के लिए एक नए शहर में जाने के विचार से दिल टूट गया है। apane parivaar aur doston se door hone ka vichaar mujhe alag kar raha hai, lekin mujhe yah naukaree ka prastaav sveekaar karana hoga. I never imagined I'd have to choose between my career এবং আমার ব্যক্তিগত জীবনের মধ্যে একটি বেছে নিতে হবে, কিন্তু এখানে আমি আমার ব্যাগ গুছিয়ে রাখছি কান্ট বিলিফ আই হ্যাভ টু লিভ এভ্রিথিং আই নো এন্ড লাভ বিহাইন্ড ফর এ অপরচুনিটি দ্যাট ইজ মাইলস এওয়ে বছরের পর বছর ধরে আমি যাকে চিনি এবং Saying goodbye to everyone I've known and loved for years is harder",Negative
"मैंने सोचा था कि इस समुदाय में रहना बहुत अच्छा होगा जब तक कि मैं अपने पड़ोसी को नर्क से नहीं मिला। ऐसा लगता है जैसे हम एक युद्ध क्षेत्र में रह रहे हैं jab mainne socha ki main apane ghar mein kuchh shaanti aur shaanti ka aanand le sakata hoon, to mere padosee ne subah hote hee nirmaan kaary shuroo karane ka phaisala kiya. koee vichaar nahin  I'm really at my wit's end with my neighbor's উচ্চস্বরে পার্টি এবং অসম্মানজনক আচরণ লিভিং নেক্সট টু এ ডিফিকাল্ট নেইভার ইজ দা নাইটমের
 এটা দেখতে হতাশাজনক যে আমার প্রতিবেশীর তাদের সম্পত্তি এবং the community is affecting the rest of us.",Negative
